id,league,year,year_id,Name,Statistic,Statistic Value,Team,Top 25
2316,National League,1923,2,Rogers Hornsby,Batting Average,.384,St. Louis,Top 25
2317,National League,1923,3,Edd Roush,Doubles,41,Cincinnati,Top 25
2318,National League,1923,4,Frankie Frisch,Hits,223,New York,Top 25
2319,National League,1923,5,Cy Williams,Home Runs,41,Philadelphia,Top 25
2320,National League,1923,6,Rogers Hornsby,On Base Percentage,.459,St. Louis,Top 25
2321,National League,1923,7,Irish Meusel,RBI,125,New York,Top 25
2322,National League,1923,8,Ross Youngs,Runs,121,New York,Top 25
2323,National League,1923,9,Rogers Hornsby,Slugging Average,.627,St. Louis,Top 25
2324,National League,1923,10,Max Carey,Stolen Bases,51,Pittsburgh,Top 25
2325,National League,1923,11,Frankie Frisch,Total Bases,311,New York,Top 25
2326,National League,1923,12,Max Carey,Triples,19,Pittsburgh,Top 25
2327,National League,1924,1,Rogers Hornsby,Base on Balls,89,St. Louis,Top 25
2328,National League,1924,2,Rogers Hornsby,Batting Average,.424,St. Louis,Top 25
2329,National League,1924,3,Rogers Hornsby,Doubles,43,St. Louis,Top 25
2330,National League,1924,4,Rogers Hornsby,Hits,227,St. Louis,Top 25
2331,National League,1924,5,Jack Fournier,Home Runs,27,Brooklyn,Top 25
2332,National League,1924,6,Rogers Hornsby,On Base Percentage,.507,St. Louis,Top 25
2333,National League,1924,7,George Kelly,RBI,136,New York,Top 25
2334,National League,1924,8,Frankie Frisch,Runs,121,New York,Top 25
2335,National League,1924,9,Rogers Hornsby,Runs,121,St. Louis,Top 25
2336,National League,1924,10,Rogers Hornsby,Slugging Average,.696,St. Louis,Top 25
2337,National League,1924,11,Max Carey,Stolen Bases,49,Pittsburgh,Top 25
2338,National League,1924,12,Rogers Hornsby,Total Bases,373,St. Louis,Top 25
2339,National League,1924,13,Edd Roush,Triples,21,Cincinnati,Top 25
2340,National League,1925,1,Jack Fournier,Base on Balls,86,Brooklyn,Top 25
2341,National League,1925,2,Rogers Hornsby,Batting Average,.403,St. Louis,Top 25
2342,National League,1925,3,Jim Bottomley,Doubles,44,St. Louis,Top 25
2343,National League,1925,4,Jim Bottomley,Hits,227,St. Louis,Top 25
2344,National League,1925,5,Rogers Hornsby,Home Runs,39,St. Louis,Top 25
2345,National League,1925,6,Rogers Hornsby,On Base Percentage,.489,St. Louis,Top 25
2346,National League,1925,7,Rogers Hornsby,RBI,143,St. Louis,Top 25
2347,National League,1925,8,Kiki Cuyler,Runs,144,Pittsburgh,Top 25
2348,National League,1925,9,Rogers Hornsby,Slugging Average,.756,St. Louis,Top 25
2349,National League,1925,10,Max Carey,Stolen Bases,46,Pittsburgh,Top 25
2350,National League,1925,11,Rogers Hornsby,Total Bases,381,St. Louis,Top 25
2351,National League,1926,1,Hack Wilson,Base on Balls,69,Chicago,Top 25
2352,National League,1926,2,Bubbles Hargrave,Batting Average,.353,Cincinnati,Top 25
2353,National League,1926,3,Jim Bottomley,Doubles,40,St. Louis,Top 25
2354,National League,1926,4,Eddie Brown,Hits,201,Boston,Top 25
2355,National League,1926,5,Hack Wilson,Home Runs,21,Chicago,Top 25
2356,National League,1926,6,Paul Waner,On Base Percentage,.413,Pittsburgh,Top 25
2357,National League,1926,7,Jim Bottomley,RBI,120,St. Louis,Top 25
2358,National League,1926,8,Kiki Cuyler,Runs,113,Pittsburgh,Top 25
2359,National League,1926,9,Cy Williams,Slugging Average,.568,Philadelphia,Top 25
2360,National League,1926,10,Kiki Cuyler,Stolen Bases,35,Pittsburgh,Top 25
2361,National League,1926,11,Jim Bottomley,Total Bases,305,St. Louis,Top 25
2362,National League,1927,1,Rogers Hornsby,Base on Balls,86,Boston,Top 25
2363,National League,1927,2,Paul Waner,Batting Average,.380,Pittsburgh,Top 25
2364,National League,1927,3,Riggs Stephenson,Doubles,46,Chicago,Top 25
2365,National League,1927,4,Paul Waner,Hits,237,Pittsburgh,Top 25
2366,National League,1927,5,Cy Williams,Home Runs,30,Philadelphia,Top 25
2367,National League,1927,6,Hack Wilson,Home Runs,30,Chicago,Top 25
2368,National League,1927,7,Rogers Hornsby,On Base Percentage,.448,New York,Top 25
2369,National League,1927,8,Paul Waner,RBI,131,Pittsburgh,Top 25
2370,National League,1927,9,Rogers Hornsby,Runs,133,New York,Top 25
2371,National League,1927,10,Lloyd Waner,Runs,133,Pittsburgh,Top 25
2372,National League,1927,11,Chick Hafey,Slugging Average,.590,St. Louis,Top 25
2373,National League,1927,12,Frankie Frisch,Stolen Bases,48,St. Louis,Top 25
2374,National League,1927,13,Paul Waner,Total Bases,342,Pittsburgh,Top 25
2375,National League,1927,14,Paul Waner,Triples,18,Pittsburgh,Top 25
2376,National League,1928,1,Rogers Hornsby,Base on Balls,107,Boston,Top 25
2377,National League,1928,2,Rogers Hornsby,Batting Average,.387,Boston,Top 25
2378,National League,1928,3,Paul Waner,Doubles,50,Pittsburgh,Top 25
2379,National League,1928,4,Freddie Lindstrom,Hits,231,New York,Top 25
2380,National League,1928,5,Jim Bottomley,Home Runs,31,St. Louis,Top 25
2381,National League,1928,6,Hack Wilson,Home Runs,31,Chicago,Top 25
2382,National League,1928,7,Rogers Hornsby,On Base Percentage,.498,Boston,Top 25
2383,National League,1928,8,Jim Bottomley,RBI,136,St. Louis,Top 25
2384,National League,1928,9,Paul Waner,Runs,142,Pittsburgh,Top 25
2385,National League,1928,10,Rogers Hornsby,Slugging Average,.632,Boston,Top 25
2386,National League,1928,11,Kiki Cuyler,Stolen Bases,37,Chicago,Top 25
2387,National League,1928,12,Jim Bottomley,Total Bases,362,St. Louis,Top 25
2388,National League,1929,1,Mel Ott,Base on Balls,113,New York,Top 25
2389,National League,1929,2,Lefty O'Doul,Batting Average,.398,Philadelphia,Top 25
2390,National League,1929,3,Johnny Frederick,Doubles,52,Brooklyn,Top 25
2391,National League,1929,4,Lefty O'Doul,Hits,254,Philadelphia,Top 25
2392,National League,1929,5,Chuck Klein,Home Runs,43,Philadelphia,Top 25
2393,National League,1929,6,Lefty O'Doul,On Base Percentage,.465,Philadelphia,Top 25
2394,National League,1929,7,Hack Wilson,RBI,159,Chicago,Top 25
2395,National League,1929,8,Rogers Hornsby,Runs,156,Chicago,Top 25
2396,National League,1929,9,Rogers Hornsby,Slugging Average,.679,Chicago,Top 25
2397,National League,1929,10,Kiki Cuyler,Stolen Bases,43,Chicago,Top 25
2398,National League,1929,11,Rogers Hornsby,Total Bases,409,Chicago,Top 25
2399,National League,1930,1,Hack Wilson,Base on Balls,105,Chicago,Top 25
2400,National League,1930,2,Bill Terry,Batting Average,.401,New York,Top 25
2401,National League,1930,3,Chuck Klein,Doubles,59,Philadelphia,Top 25
2402,National League,1930,4,Bill Terry,Hits,254,New York,Top 25
2403,National League,1930,5,Hack Wilson,Home Runs,56,Chicago,Top 25
2404,National League,1930,6,Mel Ott,On Base Percentage,.458,New York,Top 25
2405,National League,1930,7,Hack Wilson,RBI,191,Chicago,Top 25
2406,National League,1930,8,Chuck Klein,Runs,158,Philadelphia,Top 25
2407,National League,1930,9,Hack Wilson,Slugging Average,.723,Chicago,Top 25
2408,National League,1930,10,Kiki Cuyler,Stolen Bases,37,Chicago,Top 25
2409,National League,1930,11,Chuck Klein,Total Bases,445,Philadelphia,Top 25
2410,National League,1930,12,Adam Comorosky,Triples,23,Pittsburgh,Top 25
2411,National League,1931,1,Mel Ott,Base on Balls,80,New York,Top 25
2412,National League,1931,2,Chick Hafey,Batting Average,.349,St. Louis,Top 25
2413,National League,1931,3,Sparky Adams,Doubles,46,St. Louis,Top 25
2414,National League,1931,4,Lloyd Waner,Hits,214,Pittsburgh,Top 25
2415,National League,1931,5,Chuck Klein,Home Runs,31,Philadelphia,Top 25
2416,National League,1931,6,Chick Hafey,On Base Percentage,.404,St. Louis,Top 25
2417,National League,1931,7,Chuck Klein,RBI,121,Philadelphia,Top 25
2418,National League,1931,8,Chuck Klein,Runs,121,Philadelphia,Top 25
2419,National League,1931,9,Bill Terry,Runs,121,New York,Top 25
2420,National League,1931,10,Chuck Klein,Slugging Average,.584,Philadelphia,Top 25
2421,National League,1931,11,Frankie Frisch,Stolen Bases,28,St. Louis,Top 25
2422,National League,1931,12,Chuck Klein,Total Bases,347,Philadelphia,Top 25
2423,National League,1932,1,Mel Ott,Base on Balls,100,New York,Top 25
2424,National League,1932,2,Lefty O'Doul,Batting Average,.368,Brooklyn,Top 25
2425,National League,1932,3,Paul Waner,Doubles,62,Pittsburgh,Top 25
2426,National League,1932,4,Chuck Klein,Hits,226,Philadelphia,Top 25
2427,National League,1932,5,Chuck Klein,Home Runs,38,Philadelphia,Top 25
2428,National League,1932,6,Mel Ott,Home Runs,38,New York,Top 25
2429,National League,1932,7,Mel Ott,On Base Percentage,.424,New York,Top 25
2430,National League,1932,8,Don Hurst,RBI,143,Philadelphia,Top 25
2431,National League,1932,9,Chuck Klein,Runs,152,Philadelphia,Top 25
2432,National League,1932,10,Chuck Klein,Slugging Average,.646,Philadelphia,Top 25
2433,National League,1932,11,Chuck Klein,Stolen Bases,20,Philadelphia,Top 25
2434,National League,1932,12,Chuck Klein,Total Bases,420,Philadelphia,Top 25
2435,National League,1932,13,Babe Herman,Triples,19,Cincinnati,Top 25
2436,National League,1933,1,Mel Ott,Base on Balls,75,New York,Top 25
2437,National League,1933,2,Chuck Klein,Batting Average,.368,Philadelphia,Top 25
2438,National League,1933,3,Chuck Klein,Doubles,44,Philadelphia,Top 25
2439,National League,1933,4,Chuck Klein,Hits,223,Philadelphia,Top 25
2440,National League,1933,5,Chuck Klein,Home Runs,28,Philadelphia,Top 25
2441,National League,1933,6,Chuck Klein,On Base Percentage,.422,Philadelphia,Top 25
2442,National League,1933,7,Chuck Klein,RBI,120,Philadelphia,Top 25
2443,National League,1933,8,Pepper Martin,Runs,122,St. Louis,Top 25
2444,National League,1933,9,Chuck Klein,Slugging Average,.602,Philadelphia,Top 25
2445,National League,1933,10,Pepper Martin,Stolen Bases,26,St. Louis,Top 25
2446,National League,1933,11,Chuck Klein,Total Bases,365,Philadelphia,Top 25
2447,National League,1934,1,Arky Vaughan,Base on Balls,94,Pittsburgh,Top 25
2448,National League,1934,2,Paul Waner,Batting Average,.362,Pittsburgh,Top 25
2449,National League,1934,3,Kiki Cuyler,Doubles,42,Chicago,Top 25
2450,National League,1934,4,Ethan Allen,Doubles,42,Philadelphia,Top 25
2451,National League,1934,5,Paul Waner,Hits,217,Pittsburgh,Top 25
2452,National League,1934,6,Mel Ott,Home Runs,35,New York,Top 25
2453,National League,1934,7,Ripper Collins,Home Runs,35,St. Louis,Top 25
2454,National League,1934,8,Arky Vaughan,On Base Percentage,.431,Pittsburgh,Top 25
2455,National League,1934,9,Mel Ott,RBI,135,New York,Top 25
2456,National League,1934,10,Paul Waner,Runs,122,Pittsburgh,Top 25
2457,National League,1934,11,Ripper Collins,Slugging Average,.615,St. Louis,Top 25
2458,National League,1934,12,Pepper Martin,Stolen Bases,23,St. Louis,Top 25
2459,National League,1934,13,Ripper Collins,Total Bases,369,St. Louis,Top 25
2460,National League,1935,1,Arky Vaughan,Base on Balls,97,Pittsburgh,Top 25
2461,National League,1935,2,Arky Vaughan,Batting Average,.385,Pittsburgh,Top 25
2462,National League,1935,3,Billy Herman,Doubles,57,Chicago,Top 25
2463,National League,1935,4,Billy Herman,Hits,227,Chicago,Top 25
2464,National League,1935,5,Wally Berger,Home Runs,34,Boston,Top 25
2465,National League,1935,6,Arky Vaughan,On Base Percentage,.491,Pittsburgh,Top 25
2466,National League,1935,7,Wally Berger,RBI,130,Boston,Top 25
2467,National League,1935,8,Augie Galan,Runs,133,Chicago,Top 25
2468,National League,1935,9,Arky Vaughan,Slugging Average,.607,Pittsburgh,Top 25
2469,National League,1935,10,Augie Galan,Stolen Bases,22,Chicago,Top 25
2470,National League,1935,11,Joe Medwick,Total Bases,365,St. Louis,Top 25
2471,National League,1935,12,Ival Goodman,Triples,18,Cincinnati,Top 25
2472,National League,1936,1,Arky Vaughan,Base on Balls,118,Pittsburgh,Top 25
2473,National League,1936,2,Paul Waner,Batting Average,.373,Pittsburgh,Top 25
2474,National League,1936,3,Joe Medwick,Doubles,64,St. Louis,Top 25
2475,National League,1936,4,Joe Medwick,Hits,223,St. Louis,Top 25
2476,National League,1936,5,Mel Ott,Home Runs,33,New York,Top 25
2477,National League,1936,6,Arky Vaughan,On Base Percentage,.453,Pittsburgh,Top 25
2478,National League,1936,7,Joe Medwick,RBI,138,St. Louis,Top 25
2479,National League,1936,8,Arky Vaughan,Runs,122,Pittsburgh,Top 25
2480,National League,1936,9,Mel Ott,Slugging Average,.488,New York,Top 25
2481,National League,1936,10,Pepper Martin,Stolen Bases,23,St. Louis,Top 25
2482,National League,1936,11,Joe Medwick,Total Bases,367,St. Louis,Top 25
2483,National League,1936,12,Ival Goodman,Triples,14,Cincinnati,Top 25
2484,National League,1937,1,Mel Ott,Base on Balls,102,New York,Top 25
2485,National League,1937,2,Joe Medwick,Batting Average,.374,St. Louis,Top 25
2486,National League,1937,3,Joe Medwick,Doubles,56,St. Louis,Top 25
2487,National League,1937,4,Joe Medwick,Hits,237,St. Louis,Top 25
2488,National League,1937,5,Joe Medwick,Home Runs,31,St. Louis,Top 25
2489,National League,1937,6,Mel Ott,On Base Percentage,.442,New York,Top 25
2490,National League,1937,7,Joe Medwick,On Base Percentage,.442,St. Louis,Top 25
2491,National League,1937,8,Joe Medwick,RBI,154,St. Louis,Top 25
2492,National League,1937,9,Joe Medwick,Runs,111,St. Louis,Top 25
2493,National League,1937,10,Joe Medwick,Slugging Average,.641,St. Louis,Top 25
2494,National League,1937,11,Augie Galan,Stolen Bases,23,Chicago,Top 25
2495,National League,1937,12,Joe Medwick,Total Bases,406,St. Louis,Top 25
2496,National League,1938,1,Dolph Camilli,Base on Balls,119,Brooklyn,Top 25
2497,National League,1938,2,Ernie Lombardi,Batting Average,.342,Cincinnati,Top 25
2498,National League,1938,3,Joe Medwick,Doubles,47,St. Louis,Top 25
2499,National League,1938,4,Frank McCormick,Hits,209,Cincinnati,Top 25
2500,National League,1938,5,Mel Ott,Home Runs,36,New York,Top 25
2501,National League,1938,6,Mel Ott,On Base Percentage,.442,New York,Top 25
2502,National League,1938,7,Joe Medwick,RBI,122,St. Louis,Top 25
2503,National League,1938,8,Mel Ott,Runs,116,New York,Top 25
2504,National League,1938,9,Johnny Mize,Slugging Average,.614,St. Louis,Top 25
2505,National League,1938,10,Stan Hack,Stolen Bases,16,Chicago,Top 25
2506,National League,1938,11,Johnny Mize,Total Bases,326,St. Louis,Top 25
2507,National League,1939,1,Dolph Camilli,Base on Balls,110,Brooklyn,Top 25
2508,National League,1939,2,Johnny Mize,Batting Average,.349,St. Louis,Top 25
2509,National League,1939,3,Enos Slaughter,Doubles,52,St. Louis,Top 25
2510,National League,1939,4,Frank McCormick,Hits,209,Cincinnati,Top 25
2511,National League,1939,5,Johnny Mize,Home Runs,28,St. Louis,Top 25
2512,National League,1939,6,Mel Ott,On Base Percentage,.449,New York,Top 25
2513,National League,1939,7,Frank McCormick,RBI,128,Cincinnati,Top 25
2514,National League,1939,8,Billy Werber,Runs,115,Cincinnati,Top 25
2515,National League,1939,9,Johnny Mize,Slugging Average,.626,St. Louis,Top 25
2516,National League,1939,10,Stan Hack,Stolen Bases,17,Chicago,Top 25
2517,National League,1939,11,Lee Handley,Stolen Bases,17,Pittsburgh,Top 25
2518,National League,1939,12,Johnny Mize,Total Bases,353,St. Louis,Top 25
2519,National League,1940,1,Elbie Fletcher,Base on Balls,119,Pittsburgh,Top 25
2520,National League,1940,2,Stan Hack,Batting Average,.317,Chicago,Top 25
2521,National League,1940,3,Frank McCormick,Doubles,44,Cincinnati,Top 25
2522,National League,1940,4,Stan Hack,Hits,191,Chicago,Top 25
2523,National League,1940,5,Frank McCormick,Hits,191,Cincinnati,Top 25
2524,National League,1940,6,Johnny Mize,Home Runs,43,St. Louis,Top 25
2525,National League,1940,7,Elbie Fletcher,On Base Percentage,.418,Pittsburgh,Top 25
2526,National League,1940,8,Johnny Mize,RBI,137,St. Louis,Top 25
2527,National League,1940,9,Arky Vaughan,Runs,113,Pittsburgh,Top 25
2528,National League,1940,10,Johnny Mize,Slugging Average,.636,St. Louis,Top 25
2529,National League,1940,11,Lonny Frey,Stolen Bases,22,Cincinnati,Top 25
2530,National League,1940,12,Johnny Mize,Total Bases,368,St. Louis,Top 25
2531,National League,1941,1,Elbie Fletcher,Base on Balls,118,Pittsburgh,Top 25
2532,National League,1941,2,Pete Reiser,Batting Average,.343,Brooklyn,Top 25
2533,National League,1941,3,Johnny Mize,Doubles,39,St. Louis,Top 25
2534,National League,1941,4,Pete Reiser,Doubles,39,Brooklyn,Top 25
2535,National League,1941,5,Stan Hack,Hits,186,Chicago,Top 25
2536,National League,1941,6,Dolph Camilli,Home Runs,34,Brooklyn,Top 25
2537,National League,1941,7,Elbie Fletcher,On Base Percentage,.421,Pittsburgh,Top 25
2538,National League,1941,8,Dolph Camilli,RBI,120,Brooklyn,Top 25
2539,National League,1941,9,Pete Reiser,Runs,117,Brooklyn,Top 25
2540,National League,1941,10,Pete Reiser,Slugging Average,.558,Brooklyn,Top 25
2541,National League,1941,11,Danny Murtaugh,Stolen Bases,18,Pittsburgh,Top 25
2542,National League,1941,12,Pete Reiser,Total Bases,299,Brooklyn,Top 25
2543,National League,1941,13,Pete Reiser,Triples,17,Brooklyn,Top 25
2544,National League,1942,1,Mel Ott,Base on Balls,109,New York,Top 25
2545,National League,1942,2,Ernie Lombardi *,Batting Average,.330,Boston,Top 25
2546,National League,1942,3,Marty Marion,Doubles,38,St. Louis,Top 25
2547,National League,1942,4,Enos Slaughter,Hits,188,St. Louis,Top 25
2548,National League,1942,5,Mel Ott,Home Runs,30,New York,Top 25
2549,National League,1942,6,Elbie Fletcher,On Base Percentage,.417,Pittsburgh,Top 25
2550,National League,1942,7,Johnny Mize,RBI,110,New York,Top 25
2551,National League,1942,8,Mel Ott,Runs,118,New York,Top 25
2552,National League,1942,9,Johnny Mize,Slugging Average,.521,New York,Top 25
2553,National League,1942,10,Pete Reiser,Stolen Bases,20,Brooklyn,Top 25
2554,National League,1942,11,Enos Slaughter,Total Bases,292,St. Louis,Top 25
2555,National League,1942,12,Enos Slaughter,Triples,17,St. Louis,Top 25
2556,National League,1943,1,Augie Galan,Base on Balls,103,Brooklyn,Top 25
2557,National League,1943,2,Stan Musial,Batting Average,.357,St. Louis,Top 25
2558,National League,1943,3,Stan Musial,Doubles,48,St. Louis,Top 25
2559,National League,1943,4,Stan Musial,Hits,220,St. Louis,Top 25
2560,National League,1943,5,Bill Nicholson,Home Runs,29,Chicago,Top 25
2561,National League,1943,6,Stan Musial,On Base Percentage,.425,St. Louis,Top 25
2562,National League,1943,7,Bill Nicholson,RBI,128,Chicago,Top 25
2563,National League,1943,8,Arky Vaughan,Runs,112,Brooklyn,Top 25
2564,National League,1943,9,Stan Musial,Slugging Average,.562,St. Louis,Top 25
2565,National League,1943,10,Arky Vaughan,Stolen Bases,20,Brooklyn,Top 25
2566,National League,1943,11,Stan Musial,Total Bases,347,St. Louis,Top 25
2567,National League,1944,1,Augie Galan,Base on Balls,101,Brooklyn,Top 25
2568,National League,1944,2,Dixie Walker,Batting Average,.357,Brooklyn,Top 25
2569,National League,1944,3,Stan Musial,Doubles,51,St. Louis,Top 25
